DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2008-06-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.439,106.215,178.079,13.56,43.81087,%,79.36,79.732,45.863,5135,765784,7,,production,OP
2008-06-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.748,106.223,178.273,13.605,42.87523,%,79.475,79.68,45.958,5141,766176,9,,production,OP
2008-06-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,259.65,106.208,177.667,12.932,40.89223,%,81.984,78.968,49.029,4722,702550,10,,production,OP
2008-06-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.762,106.219,178.304,13.704,42.8308,%,80.459,80.738,47.017,5038,750094,15,,production,OP
2008-06-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.429,106.234,178.614,13.677,42.81797,%,79.815,79.341,46.301,5147,769091,11,,production,OP
2008-06-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.849,106.24,178.795,13.802,43.44097,%,80.054,80.478,46.553,5115,765622,10,,production,OP
2008-06-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.124,106.246,179.018,13.986,42.54713,%,80.106,80.874,46.61,5124,766123,12,,production,OP
2008-06-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.314,106.252,178.925,14.022,43.48804,%,80.39,80.024,46.897,5135,767515,12,,production,OP
2008-06-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.83,259.96,106.248,178.766,13.534,42.24035,%,81.195,79.571,47.743,4233,639125,10,,production,OP
2008-06-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.662,106.253,179.24,13.923,43.45684,%,80.422,80.98,46.832,5126,762147,12,,production,OP
2008-06-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.611,106.258,179.116,14.164,43.49251,%,80.495,81.106,46.83,5076,711222,12,,production,OP
2008-06-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.687,96.227,179.477,13.964,43.49195,%,80.21,80.387,47.174,5121,768246,12,,production,OP
2008-06-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,245.4,80.041,159.676,13.224,39.40927,%,85.724,79.622,52.963,4372,659343,10,,production,OP
2008-07-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,264.333,106.188,177.107,11.737,36.96231,%,87.226,77.109,54.522,3981,599296,9,,production,OP
2008-07-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.34,106.262,179.208,13.296,43.20357,%,81.132,79.224,48.12,5115,766478,1,,production,OP
2008-07-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.494,106.269,179.097,14.015,42.98895,%,81.397,80.075,48.398,5084,762466,15,,production,OP
2008-07-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.666,106.274,179.351,14.217,42.97349,%,81.315,81.247,48.295,5081,761637,5,,production,OP
2008-07-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.792,106.279,179.515,14.284,42.97301,%,81.278,81.428,48.248,5086,761985,12,,production,OP
2008-07-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.885,106.284,179.532,14.294,42.98479,%,81.353,81.382,48.319,5088,762729,16,,production,OP
2008-07-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.939,106.285,179.438,14.276,43.00275,%,81.501,81.049,48.468,5095,764020,13,,production,OP
2008-07-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,261.152,106.293,179.481,14.24,42.97861,%,81.671,80.105,48.648,5096,764105,36,,production,OP
2008-07-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,261.374,106.297,179.803,14.453,42.94835,%,81.571,81.684,48.531,5094,762917,12,,production,OP
2008-07-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.35,261.49,106.298,179.806,14.519,42.96093,%,81.684,81.541,48.647,4622,691134,11,,production,OP
2008-07-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.17,263.098,106.263,178.817,11.929,40.25518,%,84.282,78.206,51.081,2856,426766,7,,production,OP
2008-07-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.31,274.831,106.016,174.676,2.791,32.11065,%,100.155,61.97,68.707,687,151768,2,,production,OP
2008-07-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,264.305,106.198,177.039,10.422,47.85813,%,87.266,79.085,54.693,4169,606054,10,,production,OP
2008-07-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.25,264.456,106.164,175.742,11.077,44.35988,%,88.715,77.03,56.384,3819,573435,9,,production,OP
2008-07-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.22,106.189,176.255,12.679,48.69365,%,83.965,79.15,51.32,4305,635430,10,,production,OP
2008-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,263.304,106.116,173.532,11.593,44.46811,%,89.772,78.346,57.626,3527,521164,11,,production,OP
2008-07-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,264.58,106.091,172.957,11.111,42.87977,%,91.623,78.421,59.569,3342,482332,8,,production,OP
2008-07-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.288,106.078,172.614,10.838,42.0441,%,92.674,77.956,60.734,3216,474686,13,,production,OP
2008-07-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.651,106.071,172.479,10.576,41.69155,%,93.172,77.325,61.224,3176,481831,7,,production,OP
2008-07-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.733,106.07,172.558,10.462,41.65428,%,93.175,77.235,61.259,3186,466621,7,,production,OP
2008-07-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.757,106.07,172.53,10.437,41.6589,%,93.227,77.007,61.325,3183,466633,7,,production,OP
2008-07-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.848,106.069,172.603,10.574,41.65539,%,93.245,77.575,61.335,3167,465212,8,,production,OP
2008-07-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.846,106.07,172.523,10.534,41.66181,%,93.323,77.651,61.426,3149,463103,7,,production,OP
2008-07-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.851,106.069,172.551,10.512,41.66942,%,93.299,77.555,61.019,3149,471104,7,,production,OP
2008-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.911,106.07,172.445,10.445,41.69731,%,93.466,76.641,60.962,3163,460619,7,,production,OP
2008-07-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.022,106.071,172.448,10.483,41.6702,%,93.575,76.676,61.046,3145,461623,7,,production,OP
2008-07-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.075,106.057,172.474,10.526,41.64633,%,93.6,76.926,61.052,3177,465308,7,,production,OP
2008-07-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.154,106.072,172.6,10.617,41.63665,%,93.554,77.857,60.996,3143,460976,7,,production,OP
2008-07-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.133,106.087,173.066,10.799,42.95633,%,92.066,76.712,59.623,3346,490197,11,,production,OP
2008-07-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,270.571,106.006,172.046,8.509,33.33069,%,98.526,71.509,67.01,2434,355647,6,,production,OP
2008-07-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,271.248,105.938,173.499,6.121,31.97885,%,97.748,64.397,66.2,2317,339166,4,,production,OP
2008-08-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.574,106.064,172.233,9.809,40.14273,%,95.34,75.224,63.475,2976,436752,5,,production,OP
2008-08-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.471,106.068,176.968,9.567,38.32368,%,90.503,72.348,60.195,3032,445349,4,,production,OP
2008-08-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.482,106.068,172.334,10.136,40.23154,%,95.148,76.625,63.244,2993,438550,5,,production,OP
2008-08-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.326,105.991,172.357,10.149,40.14094,%,94.968,77.266,63.084,3093,452055,5,,production,OP
2008-08-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.402,106.066,172.433,10.171,40.22204,%,94.969,77.168,63.066,2999,437721,5,,production,OP
2008-08-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,7.53,267.928,106.062,172.611,10.036,36.88709,%,95.316,76.142,63.382,920,135275,1,,production,OP
2008-08-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.98,274.203,105.886,172.604,2.634,28.20086,%,101.599,62.004,69.071,808,110780,1,,production,OP
2008-08-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,261.384,106.11,175.872,8.87,47.51018,%,85.512,77.368,52.429,4060,559249,6,,production,OP
2008-08-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.031,106.158,175.555,11.856,49.18402,%,83.477,79.31,50.397,4349,603103,7,,production,OP
2008-08-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.116,106.165,175.493,12.251,49.69052,%,82.623,78.565,49.488,4412,611781,7,,production,OP
2008-08-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.949,106.174,175.48,12.585,49.43067,%,81.469,80.061,48.281,4418,616241,7,,production,OP
2008-08-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.478,106.172,175.228,12.377,50.24218,%,81.25,80.079,48.085,4449,620813,9,,production,OP
2008-08-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.923,106.159,174.97,11.902,49.35612,%,81.954,80.044,48.856,4354,651319,27,,production,OP
2008-08-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.87,106.183,175.028,12.367,51.23093,%,79.843,80.526,46.521,4499,673536,48,,production,OP
2008-08-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,250.173,106.245,177.045,12.736,57.23161,%,73.128,80.937,39.57,5479,799525,48,,production,OP
2008-08-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,249.005,106.255,176.359,12.537,57.28408,%,72.646,80.305,39.114,5444,795277,54,,production,OP
2008-08-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,247.947,106.252,175.502,12.325,56.92553,%,72.445,79.888,38.955,5374,810900,18,,production,OP
2008-08-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,247.15,106.252,175.016,12.165,56.70427,%,72.134,80.284,38.671,5315,801346,10,,production,OP
2008-08-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,246.261,106.253,174.788,12.12,56.72041,%,71.474,81.279,38.021,4981,728549,9,,production,OP
2008-08-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,248.76,106.212,173.022,11.514,52.22903,%,75.738,80.184,42.445,4450,647513,8,,production,OP
2008-08-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,262.708,105.985,168.541,7.379,34.9762,%,94.166,73.216,61.583,2050,290174,4,,production,OP
2008-08-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,264.053,105.972,168.997,7.146,34.90242,%,95.056,72.898,62.693,2059,291280,4,,production,OP
2008-08-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,265.068,105.974,169.183,7.516,34.9779,%,95.885,70.991,63.379,2080,294694,4,,production,OP
2008-08-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.074,105.982,169.561,12.467,34.97059,%,96.513,70.819,63.996,2090,293955,4,,production,OP
2008-08-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.071,105.997,170.104,12.684,34.93069,%,96.966,72.574,64.214,2093,293974,4,,production,OP
2008-08-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.487,105.993,170.234,12.623,34.77368,%,97.253,72.262,64.862,2084,295565,40,,production,OP
2008-08-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,267.099,105.977,170.308,12.494,34.61917,%,96.79,72.648,64.948,2087,305319,4,,production,OP
2008-08-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.385,105.983,170.193,13.272,35.87947,%,96.191,73.871,64.215,2190,318561,4,,production,OP
2008-08-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,266.995,105.972,169.961,12.659,34.84776,%,97.034,72.28,65.072,2059,297316,2,,production,OP
2008-08-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.5,268.166,105.959,170.564,11.131,30.02816,%,97.603,69.859,65.825,625,86537,1,,production,OP
2008-09-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,267.856,105.958,170.312,11.18,34.25806,%,97.544,69.874,65.589,2029,284059,2,,production,OP
2008-09-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,9.71,268.141,105.97,170.303,12.515,32.68822,%,97.838,71.39,65.908,837,116784,0,,production,OP
2008-09-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,276.507,104.463,169.724,1.742,,%,106.783,18.169,75.044,0,0,0,,production,OP
2008-09-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,276.818,104.161,172.181,1.187,,%,104.637,14.348,80.955,0,0,0,,production,OP
2008-09-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,277.098,103.975,172.61,0.948,,%,104.488,15.508,83.341,0,0,0,,production,OP
2008-09-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,8.5,270.216,105.659,174.794,2.959,32.43891,%,95.422,51.116,63.468,761,105098,0,,production,OP
2008-09-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,268.697,105.961,171.259,8.603,35.50777,%,97.438,69.261,65.365,2173,304483,1,,production,OP
2008-09-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,5.71,269.607,105.955,171.045,10.42,30.48369,%,98.563,70.642,66.531,500,69031,0,,production,OP
2008-09-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,277.312,104.191,170.39,1.305,,%,106.922,19.209,106.81,0,0,0,,production,OP
2008-09-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.6,273.546,105.557,176.262,2.785,22.26945,%,97.284,40.061,67.13,1182,173053,2,,production,OP
2008-09-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.001,106.061,172.705,12.499,44.18525,%,87.296,73.901,55.037,4067,592089,7,,production,OP
2008-09-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.202,106.062,171.628,14.772,42.83797,%,87.575,73.408,55.429,3736,550256,6,,production,OP
2008-09-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.708,106.066,171.459,15.356,45.71124,%,85.249,75.053,52.932,4058,593840,5,,production,OP
2008-09-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.087,106.067,170.87,15.873,45.8337,%,84.217,76.836,51.923,4036,589478,6,,production,OP
2008-09-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.333,106.068,170.478,15.934,46.24048,%,82.854,77.654,50.512,4047,590019,6,,production,OP
2008-09-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,251.532,106.062,169.735,15.835,46.28296,%,81.797,77.833,49.494,4005,582279,6,,production,OP
2008-09-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,249.432,106.053,168.786,15.61,46.22387,%,80.647,77.782,48.384,3937,570002,6,,production,OP
2008-09-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.179,105.947,168.115,12.015,36.73361,%,85.064,67.704,53.031,2503,362080,11,,production,OP
2008-09-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,251.716,105.961,167.475,11.704,37.12605,%,84.241,70.3,52.099,2551,369110,3,,production,OP
2008-09-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,245.816,106.015,166.583,14.003,44.88508,%,79.232,76.726,47.041,3606,515386,4,,production,OP
2008-09-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.17,245.887,105.994,166.338,12.633,41.21113,%,79.549,72.974,46.452,2859,407045,4,,production,OP
2008-09-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18.29,242.49,106.039,166.233,14.488,45.30538,%,76.257,77.701,44.1,2847,405958,12,,production,OP
2008-09-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,241.212,106.048,165.771,14.167,46.17862,%,75.441,77.734,43.172,3653,520319,14,,production,OP
2008-09-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.903,106.049,165.249,14.585,46.37669,%,74.654,77.639,42.381,3629,514832,5,,production,OP
2008-09-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,240.836,106.013,164.537,13.868,44.14644,%,76.299,76.404,44.116,3390,509448,14,,production,OP
2008-09-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,237.613,106.048,164.527,14.33,46.80728,%,73.086,76.391,40.826,3576,507354,19,,production,OP
2008-09-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.53,106.03,164.524,13.187,43.36785,%,75.006,72.715,42.793,3175,456679,29,,production,OP
2008-09-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.215,106.032,164.213,13.597,45.0341,%,74.001,76.376,41.871,3371,481430,12,,production,OP
2008-09-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,236.522,106.046,164.051,13.928,46.55129,%,72.472,76.908,40.216,3512,497305,7,,production,OP
2008-09-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,236.111,106.053,164.052,14.034,46.62032,%,72.059,77.319,39.901,3627,518528,5,,production,OP
2008-10-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,235.135,106.064,164.013,14.164,47.28816,%,71.122,77.639,38.805,3607,511856,5,,production,OP
2008-10-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,234.697,106.063,163.754,14.022,47.31026,%,70.943,77.301,38.626,3320,470881,11,,production,OP
2008-10-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,234.165,106.062,163.415,13.827,47.34629,%,70.75,76.341,38.446,3594,509509,11,,production,OP
2008-10-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,241.525,105.955,164.494,11.016,36.54631,%,77.03,64.93,45.137,2464,360306,9,,production,OP
2008-10-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,233.892,106.044,163.274,12.816,47.0641,%,70.617,75.262,38.394,3377,477920,11,,production,OP
2008-10-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,242.246,105.921,163.306,10.826,36.34842,%,78.94,70,47.628,2127,295621,7,,production,OP
2008-10-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.516,105.951,162.371,11.827,40.82481,%,77.145,71.832,45.629,2726,387130,17,,production,OP
2008-10-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.485,105.951,162.414,12.024,40.82666,%,77.071,73.183,45.501,2719,386724,23,,production,OP
2008-10-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.48,105.951,162.299,12.087,40.82958,%,77.181,73.137,45.615,2714,385384,31,,production,OP
2008-10-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.417,105.952,162.2,11.956,40.84937,%,77.217,71.59,45.677,2720,387184,19,,production,OP
2008-10-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.167,105.952,162.23,11.815,40.91507,%,76.937,71.774,45.239,2740,390609,32,,production,OP
2008-10-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.341,105.972,162.538,12.305,41.85422,%,75.803,73.331,44.149,2825,400415,27,,production,OP
2008-10-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.302,105.968,162.358,12.261,41.78594,%,75.945,73.362,44.27,2828,399787,24,,production,OP
2008-10-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.36,105.971,162.438,12.281,41.78983,%,75.922,74.732,44.265,2829,399680,11,,production,OP
2008-10-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.336,105.974,162.247,12.269,41.8465,%,76.088,73.774,44.438,2825,400424,24,,production,OP
2008-10-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.346,105.975,162.307,12.152,41.82764,%,76.039,74.113,44.348,2825,400175,24,,production,OP
2008-10-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,238.306,105.974,162.273,12.133,41.82633,%,76.032,73.97,44.346,2832,400159,24,,production,OP
2008-10-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,19,235.449,105.988,163.436,10.871,43.57938,%,72.013,70.128,39.899,2520,359282,24,,production,OP
2008-10-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,239.876,105.975,162.71,11.931,40.26979,%,77.166,72.053,45.503,2714,382646,24,,production,OP
2008-10-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,240.737,105.95,162.291,11.454,39.72026,%,78.446,69.858,46.947,2664,377858,23,,production,OP
2008-10-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,241.078,105.951,162.37,11.5,39.54749,%,78.708,70.996,47.204,2653,375510,11,,production,OP
2008-10-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,234.771,106.046,162.717,11.306,46.54652,%,72.054,74.773,39.881,3421,489182,36,,production,OP
